"Id","Name","Full Name","Type","Time","Activity","Target","Duration","Range","Perk","Effects"
"00586b56","crSpellWendigoColossusLaunchPoisonVomit","","Spell",0.0,"Fire","Aimed",0.0,0.0,"00000000","[{'m_effect': {'id': '00586b54', 'name': 'WendigoColossusLaunchPoisonVomitEffect', 'full': 'Wendigo Colossus Launch Poison Vomit Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': {'id': '00558307', 'name': 'crProjectileWendigoColossusPoisonVomit', 'full': '', 'destructible': '', 'gravity': 0.5, 'speed': 1500.0, 'range': 10000.0, 'expl': {'id': '00558302', 'name': 'crExplosionWendigoColossusPoisonVomit', 'enchantment': '', 'damage_mult': 0, 'object': {'type': 'HAZD', 'value': {'id': '00558304', 'name': 'crHazardWendigoColossusPoisonVomit', 'full': '', 'effect': {'type': 'Spell', 'value': {'id': '0056be50', 'name': 'crSpellWendigoColossusPoisonVomit', 'full': 'Poisonous Sludge', 'type': 'Spell', 'time': 0.0, 'e_type': 'Concentration', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0056be48', 'name': 'crHazardPoisonEffect', 'full': 'Poison Effect', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_PoisonHazardDMG.json\n{'curve': [{'x': 90, 'y': 15}, {'x': 110, 'y': 35}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0056be4f', 'name': 'crHazardSlowEffect', 'full': 'Slow Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002da', 'name': 'SpeedMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}}, 'radius': 18.0, 'lifeTime': 40.0, 'interval': 0.0}}, 'projectile': '00000000', 'exp_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_PoisonProjDMG.json\n{'curve': [{'x': 90, 'y': 50}, {'x': 110, 'y': 90}]}"", 'force': 100.0, 'damage': 50.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.009999999776482582}, 'explosion': {'id': '00558302', 'name': 'crExplosionWendigoColossusPoisonVomit', 'enchantment': '', 'damage_mult': 0, 'object': {'type': 'HAZD', 'value': {'id': '00558304', 'name': 'crHazardWendigoColossusPoisonVomit', 'full': '', 'effect': {'type': 'Spell', 'value': {'id': '0056be50', 'name': 'crSpellWendigoColossusPoisonVomit', 'full': 'Poisonous Sludge', 'type': 'Spell', 'time': 0.0, 'e_type': 'Concentration', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0056be48', 'name': 'crHazardPoisonEffect', 'full': 'Poison Effect', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_PoisonHazardDMG.json\n{'curve': [{'x': 90, 'y': 15}, {'x': 110, 'y': 35}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0056be4f', 'name': 'crHazardSlowEffect', 'full': 'Slow Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002da', 'name': 'SpeedMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}}, 'radius': 18.0, 'lifeTime': 40.0, 'interval': 0.0}}, 'projectile': '00000000', 'exp_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_PoisonProjDMG.json\n{'curve': [{'x': 90, 'y': 50}, {'x': 110, 'y': 90}]}"", 'force': 100.0, 'damage': 50.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'a_type': 'SpawnHazard', 'e_type': 'Fire', 'target': 'Aimed', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00584f22","E05_Radiation_ScavengerBuffSpell","Scavenger Toughness","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0004a0ac', 'name': 'AbPerkFortifyResistDamage', 'full': 'Fortify Damage Resist', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00586e53', 'name': 'E05_Radiation_ScavengerBuff_Mag', 'value': 3200.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000559a4', 'name': 'AbPerkFortifyResistEnergy', 'full': 'Fortify Energy Resist', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00586e53', 'name': 'E05_Radiation_ScavengerBuff_Mag', 'value': 3200.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0004d86b', 'name': 'AbPerkFortifyResistPoison', 'full': 'Fortify Poison Resist', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00586e53', 'name': 'E05_Radiation_ScavengerBuff_Mag', 'value': 3200.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '003440b2', 'name': 'AbPerkFortifyDmgExplosives', 'full': 'Fortify Explosive Damage', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '0018ad9d', 'name': 'STAT_DmgExplosive', 'full': 'Explosive Damage'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00586e53', 'name': 'E05_Radiation_ScavengerBuff_Mag', 'value': 3200.0}, 'd_curv': '', 'only_player': 'No'}]"
"00574c71","ZZZ_crSpellFloaterGnasherDeathHazard","","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0055da6d', 'name': 'ZZZ_crFloaterGnasherDeathHazardRadiation', 'full': '', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056f9e5","CUT_E03A_Mischief_RadResistSpell","Radbreakers Candy","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00574cdf', 'name': 'CUT_E03A_Mischief_FortifyResistRadExposure', 'full': 'Resist Radiation Exposure', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100000.0, 'area': 0, 'duration': 300, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00568687","zzz_DeadManSprinting_Babylon","Run For Your Knife","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '003bae7f', 'name': 'AbPerkFortifyMoveSpeedEffect', 'full': 'Perk Move Speed', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002da', 'name': 'SpeedMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00565158","abScorchbeastQueenMakeScorchedVariantFX_Spell","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00565159', 'name': 'abScorchBeastQueenMakeScorchedVariantFX_Effect', 'full': 'Make Scorched Variant Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '0050204b', 'name': '76CharGenHasPickedUpPipBoy', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Absorb', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00565156","abScorchbeastMakeScorchedVariantFX_Spell","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00565157', 'name': 'abScorchBeastMakeScorchedVariantFX_Effect', 'full': 'Make Scorched Variant Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '0050204b', 'name': '76CharGenHasPickedUpPipBoy', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Absorb', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00573f26","AbRaceWendigoColossus","Wendigo Abilities","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00573f25', 'name': 'abWendigoColossusRaceEffect', 'full': 'Wendigo Colossus Abilities', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00572349","AbRaceFloater","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0057234a', 'name': 'abFloaterRaceEffect', 'full': 'Floater Abilities', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056be50","crSpellWendigoColossusPoisonVomit","Poisonous Sludge","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0056be48', 'name': 'crHazardPoisonEffect', 'full': 'Poison Effect', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_PoisonHazardDMG.json\n{'curve': [{'x': 90, 'y': 15}, {'x': 110, 'y': 35}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0056be4f', 'name': 'crHazardSlowEffect', 'full': 'Slow Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002da', 'name': 'SpeedMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056be51","crSpellWendigoColossusRadVomit","Corrosive Bile","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '005a18cc', 'name': 'crHazardDamageEffect', 'full': 'Damage Effect', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_RadHazardDMG.json\n{'curve': [{'x': 90, 'y': 8}, {'x': 110, 'y': 25}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0056be49', 'name': 'crHazardRadsEffect', 'full': 'Radiation Effect', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_WendigoColossus_RadHazardDMG.json\n{'curve': [{'x': 90, 'y': 8}, {'x': 110, 'y': 25}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0056be4a', 'name': 'crHazardReduceDamageResist', 'full': 'Reduce Damage Resist Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0056be4b', 'name': 'crHazardReduceEnergyResist', 'full': 'Reduce Energy Resist Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0056be4c', 'name': 'crHazardReduceFireResist', 'full': 'Reduce Fire Resist Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0056be4d', 'name': 'crHazardReducePoisonResist', 'full': 'Reduce Poison Resist Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0056be4e', 'name': 'crHazardReduceRadsResist', 'full': 'Reduce Rads Resist Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056be3d","E05_Radiation_RadEnemyCloak","Radiation Cloak","Ability",1.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '000db3ae', 'name': 'RadiationCloak', 'full': 'Radiation Cloak', 'keywords': [], 'd_type': '000df451', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 7.0, 'area': 40, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056be39","ZZZ_E05_Radiation_RadXtreme_Cloak","Rad-Xtreme Radiation Cloak","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0009252a', 'name': 'RadiationHazardEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 14.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00239550', 'name': 'RadiationHealHazardEffect', 'full': 'Radiation Healing Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 56.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0056be42","E05_Radiation_RadiationHazard","Xtreme Radiation","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0009252a', 'name': 'RadiationHazardEffect', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': {'id': '0001bc10', 'name': 'SURV_DamageRads_Duration_Hazard', 'value': 1.0}, 'glob_magnitude': {'id': '0056be44', 'name': 'E05_Radiation_RadiationHazard_Mag', 'value': 600.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00239550', 'name': 'RadiationHealHazardEffect', 'full': 'Radiation Healing Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': {'id': '0001bc10', 'name': 'SURV_DamageRads_Duration_Hazard', 'value': 1.0}, 'glob_magnitude': {'id': '0056be44', 'name': 'E05_Radiation_RadiationHazard_Mag', 'value': 600.0}, 'd_curv': '', 'only_player': 'No'}]"
