ID,NAME,PROJ_TYPE,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,PROJECTILES,AMMO,SPEED,ATTACK_DELAY,DAMAGE_OUT_OF_RANGE,CAPACITY,WEIGHT,ATTACK_SPEED,AP,LOCALIZED_NAME,TAGS,DEF_MODS,EQTYPE,AT_POINTS,LEVELS,DAMAGE,CRIT,WEAP_EFFECT,MA,W_TYPE
0063d326,crUltraciteAbominationThrowBloatflyWeapon,"{'id': '0063d323', 'name': 'E09A_Launcher_BloatflySpawnProjectile', 'full': 'Thrown Bloatfly', 'destructible': '', 'gravity': 1.0, 'speed': 1000.0, 'range': 4000.0, 'expl': {'id': '0063d322', 'name': 'E09A_Launcher_BloatflySpawnExpl', 'enchantment': {'id': '0002c945', 'name': 'crEnchBloodbugBloodSplatterFX', 'full': '', 'type': 'Enchantment', 'target': 'Self', 'e_type': 'Constant', 'mag_effects': [{'m_effect': {'id': '0002c947', 'name': 'crBloodbugBloodSplatterFX', 'full': 'Bloodbug Blood Splatter', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}, 'damage_mult': 0, 'object': '0003320a', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 25.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.25}",0.0,0.25,0.25,3,None,1.0,5.0,1.0,0,1.0,3.0,0.0,Throw Bloatfly Attack,Grenade,[],GrenadeSlot,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_SMBehemoth_RangedDMG.json', ""{'curve': [{'x': 50, 'y': 75}, {'x': 65, 'y': 100}, {'x': 80, 'y': 125}, {'x': 95, 'y': 150}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505ac9'}]","{'mult': 2.0, 'charge': 0.0, 'spell': '00000000'}",,,Thrown
002054e5,crUnarmedAlien,,,,,,None,1.0,0.0,0.5,0,0.0,2.0,20.0,Unarmed Alien,Unarmed,[],BothHandsOptional,,1 / 5 / 10 / 15 / 20 / 25 / 30 / 35 / 40 / 45 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Alien_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 5}, {'x': 4, 'y': 5}, {'x': 7, 'y': 5}, {'x': 9, 'y': 10}, {'x': 14, 'y': 10}, {'x': 21, 'y': 20}, {'x': 30, 'y': 20}, {'x': 39, 'y': 30}, {'x': 50, 'y': 30}, {'x': 100, 'y': 30}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '005240a7'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
001bd15a,crUnarmedAssaultron,,,,,,None,1.0,0.0,0.5,0,0.0,1.26667,20.0,,Unarmed,[],BothHands,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Assaultron_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 6}, {'x': 8, 'y': 10}, {'x': 13, 'y': 15}, {'x': 17, 'y': 25}, {'x': 24, 'y': 40}, {'x': 36, 'y': 50}, {'x': 46, 'y': 60}, {'x': 100, 'y': 90}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aa0'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c37,crUnarmedBehemoth,,,,,,None,1.0,0.0,0.5,0,0.0,1.95238,20.0,Unarmed Behemoth,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_SMBehemoth_UnarmedDMG.json', ""{'curve': [{'x': 50, 'y': 150}, {'x': 65, 'y': 175}, {'x': 80, 'y': 225}, {'x': 95, 'y': 250}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505ac8'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
0060d163,crUnarmedBehemothBoss,,,,,,None,1.0,0.0,0.5,0,0.0,3.41667,20.0,Unarmed Behemoth,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_BehemothBoss_UnarmedDMG.json', ""{'curve': [{'x': 25, 'y': 70}, {'x': 50, 'y': 120}, {'x': 100, 'y': 180}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00606213'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c28,crUnarmedBloodbug,,,,,,None,1.0,1.0,0.5,0,0.0,1.28889,20.0,Unarmed Bloodbug,Unarmed,[],EitherHand,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Bloodbug_UnarmedDMG.json', ""{'curve': [{'x': 2, 'y': 5}, {'x': 10, 'y': 4}, {'x': 18, 'y': 10}, {'x': 26, 'y': 20}, {'x': 34, 'y': 35}, {'x': 42, 'y': 55}, {'x': 50, 'y': 65}, {'x': 65, 'y': 85}, {'x': 85, 'y': 115}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aa5'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '0015078d', 'name': 'Ench_UnarmedBloodbug_dtPoison', 'full': 'Poison Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '000856fa', 'name': 'dtPoisonEffectChanceAlways', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}",,Unarmed
006bbe7f,crUnarmedBlueDevil,,,,,,None,1.0,0.0,0.5,0,0.0,1.70952,20.0,Unarmed Blue Devil,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_BlueDevil_UnarmedDMG.json', ""{'curve': [{'x': 21, 'y': 75}, {'x': 31, 'y': 80}, {'x': 41, 'y': 90}, {'x': 51, 'y': 105}, {'x': 61, 'y': 120}, {'x': 71, 'y': 130}, {'x': 81, 'y': 150}, {'x': 100, 'y': 200}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006bbe7e'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c29,crUnarmedBrahmin,,,,,,None,1.0,0.0,0.5,0,0.0,1.8,20.0,Unarmed Brahmin,Unarmed,[],BothHands,,1,[],"{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c2a,crUnarmedDeathclaw,,,,,,None,1.0,0.0,0.5,0,0.0,1.68889,20.0,Unarmed Deathclaw,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Deathclaw_UnarmedDMG.json', ""{'curve': [{'x': 21, 'y': 75}, {'x': 31, 'y': 80}, {'x': 41, 'y': 90}, {'x': 51, 'y': 105}, {'x': 61, 'y': 120}, {'x': 71, 'y': 130}, {'x': 81, 'y': 150}, {'x': 100, 'y': 200}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aa8'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000001f4,crUnarmedDefault,,,,,,None,1.0,0.0,-1.0,0,0.0,1.13889,20.0,,Unarmed,[],,,1,[],"{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c2b,crUnarmedDogmeat,,,,,,None,1.0,0.0,0.5,0,0.0,1.03333,20.0,Unarmed Dogmeat,Unarmed,[],BothHands,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_AttackDog_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 20}, {'x': 7, 'y': 30}, {'x': 14, 'y': 40}, {'x': 21, 'y': 50}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a92'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c2c,crUnarmedFeralGhoul,,,,,,None,1.0,0.0,0.5,0,0.0,1.01667,20.0,Unarmed Feral Ghoul,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_FeralGhoul_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 3, 'y': 4}, {'x': 9, 'y': 4}, {'x': 15, 'y': 12}, {'x': 22, 'y': 30}, {'x': 32, 'y': 50}, {'x': 42, 'y': 60}, {'x': 52, 'y': 75}, {'x': 62, 'y': 95}, {'x': 72, 'y': 110}, {'x': 82, 'y': 130}, {'x': 92, 'y': 150}, {'x': 100, 'y': 180}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a91'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '000db3b2', 'name': 'Ench_UnarmedFeralGhoul_dtRadiation', 'full': 'Radiation Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001fe6a2', 'name': 'crPoisonEffect', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001cd034', 'name': 'DamageRadiationWeaponDuration', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': {'id': '0026a7e7', 'name': 'SURV_DamageRads_Duration_Standard', 'value': 0.0}, 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_FeralGhoul_RadsDMG.json\n{'curve': [{'x': 1, 'y': 3}, {'x': 3, 'y': 3}, {'x': 9, 'y': 3}, {'x': 15, 'y': 4}, {'x': 22, 'y': 6}, {'x': 32, 'y': 10}, {'x': 42, 'y': 14}, {'x': 52, 'y': 18}, {'x': 62, 'y': 22}, {'x': 72, 'y': 26}, {'x': 82, 'y': 31}, {'x': 92, 'y': 38}, {'x': 100, 'y': 45}]}"", 'only_player': 'No'}]}",,Unarmed
0018a8d1,crUnarmedFlatwoodsMonster,,,,,,None,1.0,0.0,0.5,0,0.0,1.11667,20.0,Unarmed Flatwoods Monster,Unarmed,[],EitherHand,,1 / 5 / 10 / 15 / 20 / 25 / 30 / 35 / 40 / 45 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_FlatwoodsMonster_UnarmedDMG.json', ""{'curve': [{'x': 30, 'y': 80}, {'x': 40, 'y': 85}, {'x': 50, 'y': 100}, {'x': 75, 'y': 135}, {'x': 100, 'y': 180}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00524c69'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
005619c9,crUnarmedFloater,,,,,,None,1.0,1.0,0.5,0,0.0,1.56333,20.0,Unarmed Floater,Unarmed,[],RightHand,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Floater_TentacleSwipeDMG.json', ""{'curve': [{'x': 7, 'y': 15}, {'x': 19, 'y': 30}, {'x': 31, 'y': 45}, {'x': 43, 'y': 60}, {'x': 55, 'y': 75}, {'x': 67, 'y': 100}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00589e86'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
00518416,crUnarmedFrog,,,,,,None,1.0,10.0,0.5,0,0.0,0.80833,20.0,Unarmed Frog,Unarmed,[],BothHands,,1 / 5 / 10 / 15 / 20 / 25 / 30 / 35 / 40 / 45 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MoleRat_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 7, 'y': 8}, {'x': 14, 'y': 12}, {'x': 21, 'y': 25}, {'x': 28, 'y': 35}, {'x': 35, 'y': 45}, {'x': 42, 'y': 55}, {'x': 50, 'y': 65}, {'x': 65, 'y': 75}, {'x': 80, 'y': 85}, {'x': 95, 'y': 95}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505ab5'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
001c403b,crUnarmedGlowingOne,,,,,,None,1.0,0.0,0.5,0,0.0,1.01667,20.0,Unarmed GlowingOne,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_FeralGhoulGlowing_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 8}, {'x': 8, 'y': 13}, {'x': 14, 'y': 20}, {'x': 22, 'y': 32}, {'x': 32, 'y': 50}, {'x': 40, 'y': 65}, {'x': 58, 'y': 95}, {'x': 75, 'y': 125}, {'x': 95, 'y': 170}, {'x': 100, 'y': 200}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aaa'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '001c403c', 'name': 'Ench_UnarmedGlowingOne_dtRadiation', 'full': 'Radiation Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001cd034', 'name': 'DamageRadiationWeaponDuration', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': {'id': '0026a7e7', 'name': 'SURV_DamageRads_Duration_Standard', 'value': 0.0}, 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_FeralGhoulGlowing_RadsDMG.json\n{'curve': [{'x': 1, 'y': 5}, {'x': 8, 'y': 8}, {'x': 14, 'y': 13}, {'x': 22, 'y': 19}, {'x': 32, 'y': 27}, {'x': 40, 'y': 35}, {'x': 58, 'y': 49}, {'x': 75, 'y': 63}, {'x': 95, 'y': 83}, {'x': 100, 'y': 90}]}"", 'only_player': 'No'}]}",,Unarmed
000ed6e4,crUnarmedGorilla,,,,,,None,1.0,0.0,0.5,0,0.0,1.30952,20.0,Unarmed Gorilla,Unarmed,[],EitherHand,,1,[],"{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
00011a59,crUnarmedGrafton,,,,,,None,1.0,0.0,0.5,0,0.0,1.55743,0.0,Unarmed Grafton,Unarmed,[],BothHandsOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Grafton_UnarmedDMG.json', ""{'curve': [{'x': 15, 'y': 60}, {'x': 30, 'y': 80}, {'x': 40, 'y': 100}, {'x': 50, 'y': 125}, {'x': 75, 'y': 150}, {'x': 100, 'y': 175}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a95'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
0000ffef,crUnarmedHoneyBeast,,,,,,None,1.0,10.0,0.5,0,0.0,1.62222,20.0,Unarmed Honey Beast,Unarmed,[],RightHand,,1 / 5 / 10 / 15 / 20 / 25 / 30 / 35 / 40 / 45 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HoneyBeast_UnarmedDMG.json', ""{'curve': [{'x': 16, 'y': 30}, {'x': 26, 'y': 45}, {'x': 36, 'y': 60}, {'x': 46, 'y': 75}, {'x': 56, 'y': 105}, {'x': 70, 'y': 125}, {'x': 80, 'y': 145}, {'x': 90, 'y': 165}, {'x': 100, 'y': 190}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a9a'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
004deab6,crUnarmedHoneyBeastBeeSwarm,,,,,,None,1.0,0.0,0.5,0,0.0,2.0,20.0,Unarmed Honey Beast Bee Swarm,Unarmed,[],OTHER,,1 / 5 / 10 / 15 / 20 / 25 / 30 / 35 / 40 / 45 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HoneyBeastBeeSwarm_UnarmedDMG.json', ""{'curve': [{'x': 6, 'y': 4}, {'x': 16, 'y': 8}, {'x': 26, 'y': 20}, {'x': 36, 'y': 30}, {'x': 46, 'y': 40}, {'x': 56, 'y': 70}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a9b'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
00037ca3,crUnarmedLiberator,,,,,,None,1.0,0.0,0.5,0,0.0,1.92222,20.0,Unarmed Liberator,Unarmed,[],RightHand,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_Liberator_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 5, 'y': 8}, {'x': 10, 'y': 15}, {'x': 18, 'y': 27}, {'x': 30, 'y': 40}, {'x': 42, 'y': 50}, {'x': 54, 'y': 60}, {'x': 100, 'y': 90}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '003e793b'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
0004dfce,crUnarmedMegaSloth,,,,,,None,1.0,0.0,0.5,0,0.0,2.71333,20.0,Unarmed MegaSloth,Unarmed,[],EitherHand,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MegaSloth_UnarmedDMG.json', ""{'curve': [{'x': 30, 'y': 75}, {'x': 40, 'y': 100}, {'x': 50, 'y': 125}, {'x': 100, 'y': 175}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505a98'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c30,crUnarmedMirelurk,,,,,,None,1.0,0.0,0.5,0,0.0,1.3,20.0,Unarmed Mirelurk,Unarmed,[],BothHandsOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MirelurkCrab_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 5, 'y': 8}, {'x': 12, 'y': 16}, {'x': 18, 'y': 26}, {'x': 26, 'y': 40}, {'x': 34, 'y': 50}, {'x': 42, 'y': 60}, {'x': 50, 'y': 76}, {'x': 58, 'y': 90}, {'x': 66, 'y': 105}, {'x': 80, 'y': 130}, {'x': 95, 'y': 160}, {'x': 105, 'y': 180}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aae'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '000550a3', 'name': 'Ench_UnarmedMirelurk_dtRadiation', 'full': 'Radiation Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001cd034', 'name': 'DamageRadiationWeaponDuration', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 2, 'actor': '', 'glob_duration': {'id': '0026a7e7', 'name': 'SURV_DamageRads_Duration_Standard', 'value': 0.0}, 'glob_magnitude': {'id': '0026a7f0', 'name': 'SURV_DamageRads_Magnitude_3_Mild', 'value': 15.0}, 'd_curv': '', 'only_player': 'No'}]}",,Unarmed
000c2c2e,crUnarmedMirelurkHunter,,,,,,None,1.0,0.0,0.5,0,0.0,1.05,20.0,Unarmed Mirelurk Hunter,Unarmed,[],BothHandsOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MirelurkHunter_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 7}, {'x': 5, 'y': 14}, {'x': 11, 'y': 24}, {'x': 18, 'y': 35}, {'x': 24, 'y': 45}, {'x': 34, 'y': 55}, {'x': 46, 'y': 70}, {'x': 58, 'y': 85}, {'x': 70, 'y': 95}, {'x': 85, 'y': 105}, {'x': 100, 'y': 115}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505aaf'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,,Unarmed
000c2c2f,crUnarmedMirelurkKing,,,,,,None,1.0,0.0,0.5,0,0.0,1.02917,20.0,Unarmed Mirelurk King,Unarmed,[],BothHandsOtherOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MirelurkKing_UnarmedDMG.json', ""{'curve': [{'x': 1, 'y': 5}, {'x': 10, 'y': 12}, {'x': 20, 'y': 26}, {'x': 30, 'y': 41}, {'x': 40, 'y': 56}, {'x': 50, 'y': 68}, {'x': 65, 'y': 82}, {'x': 80, 'y': 95}, {'x': 100, 'y': 110}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505ab0'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '000550a5', 'name': 'Ench_UnarmedMirelurkKing_dtPoison', 'full': 'Poison Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001fe6a2', 'name': 'crPoisonEffect', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 8.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Weapon_MirelurkKing_PoisonDMG.json\n{'curve': [{'x': 1, 'y': 1}, {'x': 10, 'y': 1}, {'x': 20, 'y': 2}, {'x': 30, 'y': 3}, {'x': 40, 'y': 4}, {'x': 50, 'y': 5}, {'x': 65, 'y': 7}, {'x': 80, 'y': 9}, {'x': 100, 'y': 12}]}"", 'only_player': 'No'}]}",,Unarmed
00102796,crUnarmedMirelurkQueen,,,,,,None,1.0,0.0,0.5,0,0.0,1.35,20.0,Unarmed MirelurkQueen,Unarmed,[],BothHandsOptional,,1,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_MirelurkQueen_UnarmedDMG.json', ""{'curve': [{'x': 20, 'y': 50}, {'x': 35, 'y': 60}, {'x': 50, 'y': 125}, {'x': 65, 'y': 165}, {'x': 80, 'y': 210}, {'x': 100, 'y': 280}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '00505ab2'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}","{'id': '000550a6', 'name': 'Ench_UnarmedMirelurkQueen_dtRadiation', 'full': 'Radiation Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001cd034', 'name': 'DamageRadiationWeaponDuration', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 2, 'actor': '', 'glob_duration': {'id': '0026a7e7', 'name': 'SURV_DamageRads_Duration_Standard', 'value': 0.0}, 'glob_magnitude': {'id': '0026a7fa', 'name': 'SURV_DamageRads_Magnitude_5_Severe', 'value': 50.0}, 'd_curv': '', 'only_player': 'No'}]}",,Unarmed
