"Id","Name","Full Name","Effects"
"005a59cf","zzz_LGN_BotanyBuddy_Perk04","Botany Buddy","[{'e_type': 'Function', 'entry': 'ApplyBotanySpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005af56a', 'name': 'zzz_LGN_BotanyBuddy_Spell04', 'full': '', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5daf', 'name': 'zzz_LGN_BotanyBuddy_DamageResist_Effect', 'full': 'Armor Boost', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005a5db0', 'name': 'zzz_LGN_BotanyBuddy_Regen_Effect', 'full': 'Restore Health', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005c91c9', 'name': 'zzz_LGN_BotanyBuddy_Fanfare', 'full': 'Botany Buddy', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 15, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59ce","zzz_LGN_BotanyBuddy_Perk03","Botany Buddy","[{'e_type': 'Function', 'entry': 'ApplyBotanySpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005af569', 'name': 'zzz_LGN_BotanyBuddy_Spell03', 'full': 'ower', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5daf', 'name': 'zzz_LGN_BotanyBuddy_DamageResist_Effect', 'full': 'Armor Boost', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 35.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005a5db0', 'name': 'zzz_LGN_BotanyBuddy_Regen_Effect', 'full': 'Restore Health', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 4.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005c91c9', 'name': 'zzz_LGN_BotanyBuddy_Fanfare', 'full': 'Botany Buddy', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 15, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59cd","zzz_LGN_BotanyBuddy_Perk02","Botany Buddy","[{'e_type': 'Function', 'entry': 'ApplyBotanySpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005af568', 'name': 'zzz_LGN_BotanyBuddy_Spell02', 'full': '', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5daf', 'name': 'zzz_LGN_BotanyBuddy_DamageResist_Effect', 'full': 'Armor Boost', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005a5db0', 'name': 'zzz_LGN_BotanyBuddy_Regen_Effect', 'full': 'Restore Health', 'keywords': ['BotanyBuddyDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 30, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '005c91c9', 'name': 'zzz_LGN_BotanyBuddy_Fanfare', 'full': 'Botany Buddy', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 15, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59c9","LGN_TakingOneForTheTeam_Perk04","Taking One For The Team","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005ad3e5', 'name': 'LGN_TakingOneForTheTeam_Spell04', 'full': 'Damage Increase', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005b01ad', 'name': 'LGN_TakingOneForTheTeam_DamageIncrease_Effect04', 'full': 'DMG Resit Mod', 'keywords': ['TakingOneForTheTeamDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '005b01b1'}, 'magnitude': 50.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59ca","LGN_TakingOneForTheTeam_Perk02","Taking One For The Team","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005ad3e6', 'name': 'LGN_TakingOneForTheTeam_Spell02', 'full': 'Damage Increase', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005b01ab', 'name': 'LGN_TakingOneForTheTeam_DamageIncrease_Effect02', 'full': 'DMG Resit Mod', 'keywords': ['TakingOneForTheTeamDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '005b01af'}, 'magnitude': 10.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59c8","LGN_TakingOneForTheTeam_Perk01","Taking One For The Team","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005a5df1', 'name': 'LGN_TakingOneForTheTeam_Spell01', 'full': 'Damage Increase', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5def', 'name': 'LGN_TakingOneForTheTeam_DamageIncrease_Effect01', 'full': 'DMG Resit Mod', 'keywords': ['TakingOneForTheTeamDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '005b01ae'}, 'magnitude': 6.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a59c7","LGN_TakingOneForTheTeam_Perk03","Taking One For The Team","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005ad3e4', 'name': 'LGN_TakingOneForTheTeam_Spell03', 'full': 'Damage Increase', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005b01ac', 'name': 'LGN_TakingOneForTheTeam_DamageIncrease_Effect03', 'full': 'DMG Resit Mod', 'keywords': ['TakingOneForTheTeamDispelEffects'], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '005b01b0'}, 'magnitude': 15.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a5944","LGN_WhatRads_Perk01","What Rads?","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a5949', 'name': 'LGN_WhatRads_RadResist_Spell01', 'full': 'What Rads? - Rad Resist', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5948', 'name': 'LGN_WhatRads_RadResist_Effect', 'full': 'Fortify Rad Rad Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a594e', 'name': 'LGN_WhatRads_RestoreRads_Spell01', 'full': 'What Rads? - Remove Rads', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a594d', 'name': 'LGN_WhatRads_RestoreRads_Effect', 'full': 'Remove Radiation', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a5945","LGN_WhatRads_Perk02","What Rads?","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a594a', 'name': 'LGN_WhatRads_RadResist_Spell02', 'full': 'What Rads? - Rad Resist', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5948', 'name': 'LGN_WhatRads_RadResist_Effect', 'full': 'Fortify Rad Rad Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 75.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a594f', 'name': 'LGN_WhatRads_RestoreRads_Spell02', 'full': 'What Rads? - Remove Rads', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a594d', 'name': 'LGN_WhatRads_RestoreRads_Effect', 'full': 'Remove Radiation', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a5947","LGN_WhatRads_Perk04","What Rads?","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a5951', 'name': 'LGN_WhatRads_RestoreRads_Spell04', 'full': 'What Rads? - Remove Rads', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a594d', 'name': 'LGN_WhatRads_RestoreRads_Effect', 'full': 'Remove Radiation', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 6.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a594c', 'name': 'LGN_WhatRads_RadResist_Spell04', 'full': 'What Rads? - Rad Resist', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5948', 'name': 'LGN_WhatRads_RadResist_Effect', 'full': 'Fortify Rad Rad Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 300.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a5946","LGN_WhatRads_Perk03","What Rads?","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a594b', 'name': 'LGN_WhatRads_RadResist_Spell03', 'full': 'What Rads? - Rad Resist', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a5948', 'name': 'LGN_WhatRads_RadResist_Effect', 'full': 'Fortify Rad Rad Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a5950', 'name': 'LGN_WhatRads_RestoreRads_Spell03', 'full': 'What Rads? - Remove Rads', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a594d', 'name': 'LGN_WhatRads_RestoreRads_Effect', 'full': 'Remove Radiation', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a4f1c","zzz_LGN_SuitedUp_Perk02","Suited Up","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}]"
"005a4f1e","zzz_LGN_SuitedUp_Perk04","Suited Up","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"005a4f1b","zzz_LGN_SuitedUp_Perk01","Suited Up","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8500000238418579}]"
"005a4f1d","zzz_LGN_SuitedUp_Perk03","","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"005a4f14","zzz_LGN_HeavyDuty_Perk01","Heavy Duty","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8500000238418579}]"
"005a4f19","zzz_LGN_ThinSkinned_Perk04","Thin Skinned","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"005a4f13","zzz_LGN_HeavyDuty_Perk04","Heavy Duty","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"005a4f16","zzz_LGN_ThinSkinned_Perk01","Thin Skinned","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8500000238418579}]"
"005a4f18","zzz_LGN_ThinSkinned_Perk03","Thin Skinned","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"005a4f12","zzz_LGN_HeavyDuty_Perk02","Heavy Duty","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}]"
"005a4f15","zzz_LGN_HeavyDuty_Perk03","Heavy Duty","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"005a4f17","zzz_LGN_ThinSkinned_Perk02","Thin Skinned","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}]"
"005a2d10","crDamage025","","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.25}]"
"005a2ca3","E06_Colossus_HangryPerk","","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}, {'e_type': 'Function', 'entry': 'TargetDamageResistance', 'op': 'MulValue', 'v_type': 1, 'value': -0.30000001192092896}, {'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}]"
"005a2958","COMP_PlayerDamageReduction","","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.0}]"
"005a26ea","crWendigoColossus_DamageReductionPerk_Tier00","Wendigo Colossus Damage Reduction","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.30000001192092896}]"
"005a2637","WL006_SentryBotMovementSpeedPerk","WL006_SentryBotMovementSpeedPerk","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '005a2640', 'name': 'WL006_SentryBotMovementSpeedSpell', 'full': 'WL006_SentryBotMovementSpeedSpell', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005a2636', 'name': 'WL006_SentryBotMoveSpeedEffect', 'full': 'Perk Move Speed', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002da', 'name': 'SpeedMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"005a11a2","W05_PlayerSpecialVendorInteractChoicePerk","","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}, {'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"0059e3ee","COMP_WellRestedXPBonus3_LoversEmbrace","Lover's Embrace","[{'e_type': 'Function', 'entry': 'Experience', 'op': 'MulValue', 'v_type': 1, 'value': 1.0499999523162842}]"
"0059e3ef","COMP_WellRestedXPBonus3_KindredSpirit","Kindred Spirit","[{'e_type': 'Function', 'entry': 'Experience', 'op': 'MulValue', 'v_type': 1, 'value': 1.0499999523162842}]"
